Files will be save in ../data/setup4/2026_06_09/plus0mm\3
"TUE,PYNQRYB,February 2025,1.4"
Motor stopped at zero point
[9.80487086e-01 1.99981714e+04 9.40197769e+03] R^2: 0.61410165037345
[9.80162128e-01 2.00036173e+04 9.41145636e+03] R^2: 0.6137696288005455
[9.79837629e-01 2.00090626e+04 9.42093261e+03] R^2: 0.61343764133167
[9.79506804e-01 2.00146216e+04 9.43060501e+03] R^2: 0.6130878099706241
[9.79182275e-01 2.00200821e+04 9.44010460e+03] R^2: 0.6127534258676147
[9.78855785e-01 2.00255829e+04 9.44967274e+03] R^2: 0.6124127003063553
[9.78528975e-01 2.00310964e+04 9.45926154e+03] R^2: 0.6120699539081585
[9.78206841e-01 2.00365381e+04 9.46872415e+03] R^2: 0.6117384452503432
[9.77883403e-01 2.00420089e+04 9.47823598e+03] R^2: 0.6114023349472995
[9.77557658e-01 2.00475260e+04 9.48782686e+03] R^2: 0.6110589173904158
[9.77236470e-01 2.00529729e+04 9.49729454e+03] R^2: 0.6107265167848475
[9.76915972e-01 2.00584149e+04 9.50675266e+03] R^2: 0.6103948251447346
[9.76592858e-01 2.00639084e+04 9.51629894e+03] R^2: 0.6100549975904629
[9.76275723e-01 2.00693070e+04 9.52567923e+03] R^2: 0.6097300548171696
[9.75958838e-01 2.00747078e+04 9.53506260e+03] R^2: 0.6094046775166668
[9.75640345e-01 2.00801427e+04 9.54450413e+03] R^2: 0.6090738858871388
[9.75318453e-01 2.00856425e+04 9.55405736e+03] R^2: 0.6087327952424152
[9.75003978e-01 2.00910222e+04 9.56340098e+03] R^2: 0.6084106196753574
[9.74685187e-01 2.00964823e+04 9.57288345e+03] R^2: 0.6080756969276995
[9.74368446e-01 2.01019139e+04 9.58231557e+03] R^2: 0.6077452343946189
[9.74059525e-01 2.01072175e+04 9.59152482e+03] R^2: 0.6074348037218578
[9.73743779e-01 2.01126446e+04 9.60094781e+03] R^2: 0.6071048569409226
[9.73428336e-01 2.01180730e+04 9.61037226e+03] R^2: 0.6067746540178057
[9.73117482e-01 2.01234286e+04 9.61966980e+03] R^2: 0.6064558727524164
[9.72804408e-01 2.01288287e+04 9.62904395e+03] R^2: 0.6061299874591664
[9.72490228e-01 2.01342542e+04 9.63846159e+03] R^2: 0.6058000080851894
[9.72180849e-01 2.01396029e+04 9.64774545e+03] R^2: 0.6054821167954083
[9.71873579e-01 2.01449210e+04 9.65697582e+03] R^2: 0.6051689523120254
[9.71560404e-01 2.01503475e+04 9.66639380e+03] R^2: 0.6048385293722633
[9.71248942e-01 2.01557505e+04 9.67577054e+03] R^2: 0.6045117871214262
[9.70942387e-01 2.01610743e+04 9.68500947e+03] R^2: 0.6041975300686511
[9.70635052e-01 2.01664174e+04 9.69428173e+03] R^2: 0.6038801057590231
[9.70324807e-01 2.01718171e+04 9.70365188e+03] R^2: 0.6035535965234817
[9.70020389e-01 2.01771212e+04 9.71285581e+03] R^2: 0.6032422052283316
[9.69718185e-01 2.01823921e+04 9.72200228e+03] R^2: 0.6029359246904252
[9.69413529e-01 2.01877114e+04 9.73123254e+03] R^2: 0.6026218676063286
[9.69106135e-01 2.01930843e+04 9.74055565e+03] R^2: 0.6022991753063307
[9.68804662e-01 2.01983593e+04 9.74970874e+03] R^2: 0.6019919792863
[9.68505511e-01 2.02035988e+04 9.75880059e+03] R^2: 0.6016902496500269
[9.68200926e-01 2.02089391e+04 9.76806716e+03] R^2: 0.6013723891161266
[9.67897972e-01 2.02142563e+04 9.77729373e+03] R^2: 0.6010581156690328
[9.67599741e-01 2.02194958e+04 9.78638579e+03] R^2: 0.6007560767316757
[9.67298592e-01 2.02247920e+04 9.79557617e+03] R^2: 0.6004449042951139
[9.66997377e-01 2.02300946e+04 9.80477804e+03] R^2: 0.6001325756174506
[9.66704736e-01 2.02352513e+04 9.81372690e+03] R^2: 0.5998433195813409
[9.66409862e-01 2.02404522e+04 9.82275288e+03] R^2: 0.599546894629685
[9.66112185e-01 2.02457075e+04 9.83187374e+03] R^2: 0.5992416473510688
[9.65813611e-01 2.02509838e+04 9.84103135e+03] R^2: 0.5989329145714022
[9.65521849e-01 2.02561445e+04 9.84998890e+03] R^2: 0.5986424697606676
[9.65226877e-01 2.02613669e+04 9.85905390e+03] R^2: 0.5983420496427634
[9.64929606e-01 2.02666350e+04 9.86819867e+03] R^2: 0.5980341672386821
[9.64636521e-01 2.02718338e+04 9.87722364e+03] R^2: 0.5977372588419441
[9.64347184e-01 2.02769707e+04 9.88614183e+03] R^2: 0.5974500562587667
[9.64054253e-01 2.02821760e+04 9.89517951e+03] R^2: 0.5971517501949901
[9.63762850e-01 2.02873589e+04 9.90417882e+03] R^2: 0.5968568921072719
[9.63476299e-01 2.02924599e+04 9.91303672e+03] R^2: 0.5965749346376346
[9.63189748e-01 2.02975652e+04 9.92190290e+03] R^2: 0.5962921023256146
[9.62899530e-01 2.03027403e+04 9.93089110e+03] R^2: 0.5959979183458466
[9.62615080e-01 2.03078168e+04 9.93970896e+03] R^2: 0.5957193309885189
[9.62331331e-01 2.03128849e+04 9.94851316e+03] R^2: 0.5954418826038586
[9.62042880e-01 2.03180412e+04 9.95747168e+03] R^2: 0.5951500952505753
[9.61760822e-01 2.03230875e+04 9.96623980e+03] R^2: 0.594875776034747
[9.61479306e-01 2.03281279e+04 9.97499899e+03] R^2: 0.5946021619188269
[9.61193491e-01 2.03332495e+04 9.98390015e+03] R^2: 0.5943153406299647
[9.60909965e-01 2.03383342e+04 9.99273826e+03] R^2: 0.5940342668617375
[9.60630809e-01 2.03433444e+04 1.00014480e+04] R^2: 0.5937649289297511
[9.60349647e-01 2.03483944e+04 1.00102282e+04] R^2: 0.593488983652092
[9.60068018e-01 2.03534568e+04 1.00190310e+04] R^2: 0.5932108542770567
[9.59786495e-01 2.03585211e+04 1.00278386e+04] R^2: 0.592932196352771
[9.59504878e-01 2.03635911e+04 1.00366570e+04] R^2: 0.5926524337693466
[9.59223844e-01 2.03686546e+04 1.00454653e+04] R^2: 0.5923735345465324
[9.58944991e-01 2.03736825e+04 1.00542131e+04] R^2: 0.5921001623428609
[9.58671992e-01 2.03786084e+04 1.00627847e+04] R^2: 0.5918429585121772
[9.58396406e-01 2.03835844e+04 1.00714450e+04] R^2: 0.5915774645231111
[9.58120706e-01 2.03885660e+04 1.00801165e+04] R^2: 0.5913108383484
[9.57848193e-01 2.03934934e+04 1.00886950e+04] R^2: 0.5910527036809263
[9.57574721e-01 2.03984415e+04 1.00973112e+04] R^2: 0.5907909874636671
[9.57304424e-01 2.04033354e+04 1.01058346e+04] R^2: 0.5905377494043356
[9.57031426e-01 2.04082815e+04 1.01144504e+04] R^2: 0.5902758508275299
[9.56759091e-01 2.04132188e+04 1.01230526e+04] R^2: 0.5900151176178137
[9.56490996e-01 2.04180825e+04 1.01315281e+04] R^2: 0.5897660257701971
[9.56218086e-01 2.04230367e+04 1.01401630e+04] R^2: 0.5895020380606534
[9.55951026e-01 2.04278877e+04 1.01486199e+04] R^2: 0.5892544828839186
[9.55683115e-01 2.04327573e+04 1.01571107e+04] R^2: 0.5890036811582264
[9.55411853e-01 2.04376909e+04 1.01657150e+04] R^2: 0.5887422333118633
[9.55145717e-01 2.04425342e+04 1.01741637e+04] R^2: 0.5884951737911577
[9.54877110e-01 2.04474256e+04 1.01826978e+04] R^2: 0.5882400690979737
[9.54610779e-01 2.04522784e+04 1.01911666e+04] R^2: 0.5879909592880586
[9.54347648e-01 2.04570757e+04 1.01995405e+04] R^2: 0.587750571992385
[9.54081326e-01 2.04619340e+04 1.02080227e+04] R^2: 0.587500008439921
[9.53815327e-01 2.04667893e+04 1.02165015e+04] R^2: 0.5872496722203466
[9.53551861e-01 2.04716012e+04 1.02249064e+04] R^2: 0.5870061413667087
[9.53285309e-01 2.04764723e+04 1.02334167e+04] R^2: 0.5867526762891795
[9.53025054e-01 2.04812310e+04 1.02417326e+04] R^2: 0.5865172699592098
[9.52760963e-01 2.04860624e+04 1.02501777e+04] R^2: 0.5862697106512227
[9.52499964e-01 2.04908400e+04 1.02585306e+04] R^2: 0.5860306880865231
[9.52244236e-01 2.04955234e+04 1.02667211e+04] R^2: 0.5858066568253318
[9.51985303e-01 2.05002679e+04 1.02750206e+04] R^2: 0.5855723982042454
[9.51724346e-01 2.05050519e+04 1.02833915e+04] R^2: 0.5853313738040495
[9.51467863e-01 2.05097564e+04 1.02916252e+04] R^2: 0.5851030724325672
[9.51208478e-01 2.05145165e+04 1.02999584e+04] R^2: 0.5848653748799613
[9.50954473e-01 2.05191801e+04 1.03081250e+04] R^2: 0.5846431465968998
[9.50699255e-01 2.05238681e+04 1.03163368e+04] R^2: 0.5844166104697496
[9.50439164e-01 2.05286481e+04 1.03247118e+04] R^2: 0.5841746773205111
[9.50183232e-01 2.05333539e+04 1.03329592e+04] R^2: 0.5839446593545892
[9.49930454e-01 2.05380039e+04 1.03411110e+04] R^2: 0.583723488472292
[9.49672877e-01 2.05427445e+04 1.03494239e+04] R^2: 0.5834871190816693
[9.49416385e-01 2.05474673e+04 1.03577081e+04] R^2: 0.5832533783777031
[9.49163811e-01 2.05521202e+04 1.03658719e+04] R^2: 0.5830308752270901
[9.48911343e-01 2.05567732e+04 1.03740382e+04] R^2: 0.5828080377998195
[9.48656554e-01 2.05614711e+04 1.03822859e+04] R^2: 0.5825774734963296
[9.48407271e-01 2.05660694e+04 1.03903611e+04] R^2: 0.5823630211491553
[9.48153528e-01 2.05707520e+04 1.03985869e+04] R^2: 0.5821343288467653
[9.47900304e-01 2.05754272e+04 1.04068020e+04] R^2: 0.5819065733389823
[9.47652705e-01 2.05800003e+04 1.04148404e+04] R^2: 0.5816953665747691
[9.47400452e-01 2.05846614e+04 1.04230359e+04] R^2: 0.5814692815676303
[9.47148545e-01 2.05893181e+04 1.04312262e+04] R^2: 0.58124361467134
[9.46901105e-01 2.05938941e+04 1.04392771e+04] R^2: 0.5810310359440798
[9.46654616e-01 2.05984542e+04 1.04473026e+04] R^2: 0.5808207506190923
[9.46404873e-01 2.06030763e+04 1.04554399e+04] R^2: 0.580599829954983
[9.46158528e-01 2.06076373e+04 1.04634723e+04] R^2: 0.5803887572059506
[9.45914411e-01 2.06121587e+04 1.04714375e+04] R^2: 0.5801839226618799
[9.45667460e-01 2.06167342e+04 1.04795008e+04] R^2: 0.5799697424066209
[9.45424060e-01 2.06212456e+04 1.04874537e+04] R^2: 0.5797659127032402
[9.45182946e-01 2.06257160e+04 1.04953373e+04] R^2: 0.5795685234417796
[9.44938530e-01 2.06302491e+04 1.05033342e+04] R^2: 0.5793603431060739
[9.44692818e-01 2.06348079e+04 1.05113792e+04] R^2: 0.5791475301466198
[9.44450289e-01 2.06393092e+04 1.05193254e+04] R^2: 0.5789440061143221
[9.44211606e-01 2.06437405e+04 1.05271509e+04] R^2: 0.5787518019174973
[9.43968849e-01 2.06482488e+04 1.05351153e+04] R^2: 0.5785463695135766
[9.43724754e-01 2.06527836e+04 1.05431290e+04] R^2: 0.5783361626860319
[9.43487078e-01 2.06572004e+04 1.05509373e+04] R^2: 0.5781453754470873
[9.43249449e-01 2.06616175e+04 1.05587491e+04] R^2: 0.5779541641582016
[9.43006624e-01 2.06661327e+04 1.05667371e+04] R^2: 0.577746126373448
[9.42766793e-01 2.06705935e+04 1.05746320e+04] R^2: 0.5775469024640576
[9.42532093e-01 2.06749601e+04 1.05823629e+04] R^2: 0.577363132230597
[9.42292667e-01 2.06794158e+04 1.05902547e+04] R^2: 0.5771640154018667
[9.42058112e-01 2.06837821e+04 1.05979909e+04] R^2: 0.5769795969075731
[9.41823556e-01 2.06881494e+04 1.06057321e+04] R^2: 0.5767946243363655
[9.41584229e-01 2.06926067e+04 1.06136358e+04] R^2: 0.5765940706851684
[9.41347161e-01 2.06970233e+04 1.06214702e+04] R^2: 0.5764000923760741
[9.41113623e-01 2.07013751e+04 1.06291928e+04] R^2: 0.5762166799953572
[9.40881147e-01 2.07057081e+04 1.06368851e+04] R^2: 0.5760360623536869
[9.40643008e-01 2.07101478e+04 1.06447699e+04] R^2: 0.5758369715145778
[9.40408253e-01 2.07145256e+04 1.06525477e+04] R^2: 0.5756480726931947
[9.40177593e-01 2.07188279e+04 1.06601947e+04] R^2: 0.5754715815908766
[9.39944607e-01 2.07231745e+04 1.06679235e+04] R^2: 0.5752871946811622
[9.39710255e-01 2.07275477e+04 1.06757025e+04] R^2: 0.5750979191171954
[9.39478640e-01 2.07318707e+04 1.06833956e+04] R^2: 0.5749168104632674
[9.39250220e-01 2.07361349e+04 1.06909872e+04] R^2: 0.5747453113714227
[9.39019213e-01 2.07404483e+04 1.06986695e+04] R^2: 0.5745650659019093
[9.38789727e-01 2.07447341e+04 1.07063058e+04] R^2: 0.5743891339875795
[9.38563466e-01 2.07489604e+04 1.07138394e+04] R^2: 0.5742229434883463
[9.38337051e-01 2.07531902e+04 1.07213825e+04] R^2: 0.5740557458317377
[9.38109289e-01 2.07574459e+04 1.07289750e+04] R^2: 0.5738837401964683
[9.37883640e-01 2.07616627e+04 1.07365015e+04] R^2: 0.5737179684313132
[9.37659022e-01 2.07658609e+04 1.07439980e+04] R^2: 0.5735549763291308
[9.37429389e-01 2.07701535e+04 1.07516664e+04] R^2: 0.5733753853046825
[9.37202079e-01 2.07744035e+04 1.07592619e+04] R^2: 0.5732027596018305
[9.36978852e-01 2.07785777e+04 1.07667253e+04] R^2: 0.5730427364936332
[9.36753233e-01 2.07827972e+04 1.07742731e+04] R^2: 0.5728745289362221
[9.36525147e-01 2.07870635e+04 1.07819080e+04] R^2: 0.5726978361360007
[9.36301080e-01 2.07912553e+04 1.07894128e+04] R^2: 0.5725336321419598
[9.36079784e-01 2.07953958e+04 1.07968291e+04] R^2: 0.572377858524878
[9.35855019e-01 2.07996016e+04 1.08043659e+04] R^2: 0.5722103910158376
[9.35630951e-01 2.08037950e+04 1.08118837e+04] R^2: 0.5720446837586575
[9.35411428e-01 2.08079037e+04 1.08192532e+04] R^2: 0.57189318667406
[9.35188113e-01 2.08120839e+04 1.08267543e+04] R^2: 0.5717289230516605
[9.34962619e-01 2.08163054e+04 1.08343330e+04] R^2: 0.5715570498074826
[9.34745011e-01 2.08203798e+04 1.08416508e+04] R^2: 0.5714103335964695
[9.34526335e-01 2.08244744e+04 1.08490086e+04] R^2: 0.5712596851883449
[9.34302906e-01 2.08286584e+04 1.08565305e+04] R^2: 0.5710930517817032
[9.34082893e-01 2.08327789e+04 1.08639417e+04] R^2: 0.570937108017643
[9.33865803e-01 2.08368449e+04 1.08712584e+04] R^2: 0.5707902175977969
[9.33646351e-01 2.08409555e+04 1.08786588e+04] R^2: 0.5706351423255958
[9.33426930e-01 2.08450658e+04 1.08860624e+04] R^2: 0.5704796926034226
[9.33213278e-01 2.08490683e+04 1.08932751e+04] R^2: 0.570342617070155
[9.32995529e-01 2.08531477e+04 1.09006301e+04] R^2: 0.570191695593552
[9.32777817e-01 2.08572267e+04 1.09079878e+04] R^2: 0.5700404248313469
[9.32564332e-01 2.08612267e+04 1.09152066e+04] R^2: 0.5699025521306287
[9.32348566e-01 2.08652696e+04 1.09225064e+04] R^2: 0.5697567415826715
[9.32132106e-01 2.08693257e+04 1.09298336e+04] R^2: 0.569608178608157
[9.31920561e-01 2.08732898e+04 1.09369982e+04] R^2: 0.5694753251950394
[9.31706897e-01 2.08772937e+04 1.09442384e+04] R^2: 0.5693350576837033
[9.31490823e-01 2.08813428e+04 1.09515641e+04] R^2: 0.569186367784677
[9.31279447e-01 2.08853041e+04 1.09587343e+04] R^2: 0.5690527497591513
[9.31070051e-01 2.08892282e+04 1.09658409e+04] R^2: 0.5689252067239059
[9.30855401e-01 2.08932508e+04 1.09731297e+04] R^2: 0.5687798399306447
[9.30645324e-01 2.08971877e+04 1.09802668e+04] R^2: 0.5686491888220071
[9.30435526e-01 2.09011194e+04 1.09873981e+04] R^2: 0.5685190224138896
[9.30222431e-01 2.09051129e+04 1.09946452e+04] R^2: 0.568377454819575
[9.30013230e-01 2.09090334e+04 1.10017635e+04] R^2: 0.568248399322267
[9.29804625e-01 2.09129426e+04 1.10088651e+04] R^2: 0.5681208905650244
[9.29593322e-01 2.09169024e+04 1.10160622e+04] R^2: 0.5679839515217642
[9.29382667e-01 2.09208501e+04 1.10232409e+04] R^2: 0.5678487375606918
[9.29176766e-01 2.09247085e+04 1.10302611e+04] R^2: 0.5677289435712521
[9.28968070e-01 2.09286191e+04 1.10373802e+04] R^2: 0.5675993996831465
[9.28760203e-01 2.09325142e+04 1.10444744e+04] R^2: 0.5674722006060685
[9.28555258e-01 2.09363542e+04 1.10514724e+04] R^2: 0.5673543339531424
[9.28348050e-01 2.09402365e+04 1.10585511e+04] R^2: 0.5672284788858897
[9.28140644e-01 2.09441224e+04 1.10656401e+04] R^2: 0.5671015268883361
[9.27936549e-01 2.09479460e+04 1.10726193e+04] R^2: 0.5669852622427468
[9.27729245e-01 2.09518296e+04 1.10797117e+04] R^2: 0.5668577901007303
[9.27527438e-01 2.09556099e+04 1.10866193e+04] R^2: 0.5667483668514135
[9.27321669e-01 2.09594642e+04 1.10936660e+04] R^2: 0.5666252087844394
[9.27118152e-01 2.09632761e+04 1.11006388e+04] R^2: 0.5665092312727795
[9.26916708e-01 2.09670488e+04 1.11075438e+04] R^2: 0.566399816536271
[9.26713039e-01 2.09708629e+04 1.11145285e+04] R^2: 0.5662824880747456
[9.26512186e-01 2.09746239e+04 1.11214197e+04] R^2: 0.566174257265935
[9.26310319e-01 2.09784035e+04 1.11283489e+04] R^2: 0.5660621956646423
[9.26107227e-01 2.09822058e+04 1.11353235e+04] R^2: 0.565945567533769
[9.25910115e-01 2.09858957e+04 1.11420958e+04] R^2: 0.5658487502112302
[9.25709323e-01 2.09896540e+04 1.11489977e+04] R^2: 0.565739101025595
[9.25507569e-01 2.09934301e+04 1.11559358e+04] R^2: 0.5656257706570387
[9.25309827e-01 2.09971306e+04 1.11627391e+04] R^2: 0.5655256660554906
[9.25108316e-01 2.10009012e+04 1.11696753e+04] R^2: 0.5654123356984577
[9.24908938e-01 2.10046316e+04 1.11765411e+04] R^2: 0.5653058863404161
[9.24709467e-01 2.10083632e+04 1.11834134e+04] R^2: 0.5651987127552315
[9.24510802e-01 2.10120794e+04 1.11902609e+04] R^2: 0.5650938969337256
[9.24316066e-01 2.10157216e+04 1.11969760e+04] R^2: 0.5650020728225693
[9.24119081e-01 2.10194053e+04 1.12037716e+04] R^2: 0.5649021932560956
[9.23921338e-01 2.10231026e+04 1.12105964e+04] R^2: 0.5647993260759901
[9.23726778e-01 2.10267400e+04 1.12173143e+04] R^2: 0.5647069567284932
[9.23528841e-01 2.10304399e+04 1.12241518e+04] R^2: 0.5646026202625816
[9.23336774e-01 2.10340296e+04 1.12307894e+04] R^2: 0.56451800718526
[9.23139339e-01 2.10377190e+04 1.12376154e+04] R^2: 0.5644145909375718
[9.22947140e-01 2.10413101e+04 1.12442634e+04] R^2: 0.5643287798119327
[9.22753705e-01 2.10449236e+04 1.12509568e+04] R^2: 0.5642383501702932
Closed plot
Saving data
Motor stopped at zero point
